model,year,price,transmission,mileage,fuel type,engine size,mileage2,fuel type2,engine size2,reference
 C Class,2019," £26,480",Semi-Auto,"14,636",n/a,£145,61.4,Diesel,2,/ad/25385045
 C Class,2019," £25,980",Semi-Auto,"14,284",n/a,£145,61.4,Diesel,2,/ad/25385046
 C Class,2019," £26,980",Semi-Auto,"9,477",n/a,£145,61.4,Diesel,2,/ad/25385047
 C Class,2019," £25,780",Semi-Auto,"16,900",n/a,£145,47.1,Petrol,1.5,/ad/25385049
 C Class,2019," £19,980",Semi-Auto,"14,568",n/a,£145,46.3,Petrol,1.5,/ad/25383167
 C Class,2019," £33,780",Semi-Auto,"1,980",n/a,£145,44.1,Petrol,1.5,/ad/25276806
 C Class,2019," £29,980",Semi-Auto,"2,986",n/a,£145,53.3,Diesel,2,/ad/25276807
 C Class,2019," £31,480",Semi-Auto,"2,090",n/a,£145,46.3,Petrol,1.5,/ad/25276808
 C Class,2019," £31,980",Semi-Auto,"3,162",n/a,£145,46.3,Petrol,1.5,/ad/25276810
 C Class,2019," £30,500",Semi-Auto,"4,010",n/a,£145,61.4,Diesel,2,/ad/25276811
 C Class,2019," £30,480",Semi-Auto,"4,688",n/a,£145,61.4,Diesel,2,/ad/25276812
 C Class,2019," £33,480",Semi-Auto,"2,330",n/a,£145,57.7,Diesel,2,/ad/25276814
 C Class,2019," £29,980",Semi-Auto,"2,190",n/a,£145,53.3,Diesel,2,/ad/25276817
 C Class,2019," £29,980",Semi-Auto,"2,143",n/a,£145,54.3,Diesel,1.6,/ad/25276818
 C Class,2019," £21,480",Manual,"2,332",n/a,£145,47.1,Petrol,1.6,/ad/25276819
 C Class,2016," £16,980",Semi-Auto,"17,259",n/a,£20,65.7,Diesel,2.1,/ad/25277636
 C Class,2016," £16,020",Manual,"11,972",25,£30,65.7,Diesel,1.6,/ad/25163439
 C Class,2016," £16,991",Semi-Auto,"57,881",n/a,£20,64.2,Diesel,2.1,/ad/25435688
 C Class,2018," £42,525",Semi-Auto,"10,467",n/a,£150  ,32.8,Petrol,4,/ad/25477796
 C Class,2017," £21,220",Semi-Auto,"32,228",38,£125,58.9,Diesel,2.1,/ad/25472446
 C Class,2017," £26,455",Automatic,"8,514",n/a,£145  ,58.9,Diesel,2.1,/ad/25277190
 C Class,2015," £19,825",Automatic,"58,873",32,£20,67.3,Diesel,2.1,/ad/25277193
 C Class,2017," £21,544",Automatic,"16,900",n/a,£30,64.2,Diesel,2.1,/ad/25277195
 C Class,2019," £35,500",Automatic,"2,001",n/a,£145,64.2,Diesel,2,/ad/25277198
 C Class,2019," £35,250",Automatic,"2,001",n/a,£145,61.4,Diesel,2,/ad/25277199
 C Class,2019," £31,980",Semi-Auto,"1,854",n/a,£145,46.3,Petrol,1.5,/ad/25276820
 C Class,2019," £30,980",Semi-Auto,"1,995",n/a,£145,64.2,Diesel,2,/ad/25276821
 C Class,2019," £29,480",Semi-Auto,"2,998",n/a,£145,47.1,Petrol,1.5,/ad/25276823
 C Class,2019," £39,500",Semi-Auto,"3,466",n/a,£145,30.4,Petrol,3,/ad/25276826
 C Class,2019," £26,680",Semi-Auto,"16,548",n/a,£145,46.3,Petrol,1.5,/ad/25276833
 C Class,2016," £18,780",Semi-Auto,"38,436",39,£0,134.5,Hybrid,2,/ad/25277494
 C Class,2019," £33,283",Automatic,"6,388",n/a,£145  ,57.7,Diesel,2,/ad/25277210
 C Class,2019," £29,650",Automatic,"4,501",n/a,£145,64.2,Diesel,2,/ad/25277214
 C Class,2019," £65,000",Semi-Auto,"3,398",n/a,£145,27.2,Petrol,4,/ad/25277234
 C Class,2019," £29,885",Automatic,"6,435",n/a,£145,44.1,Petrol,2,/ad/25277254
 C Class,2019," £29,945",Automatic,"5,877",n/a,£145,44.1,Petrol,2,/ad/25277256
 C Class,2017," £23,965",Automatic,"22,919",32,£145,47.1,Petrol,2,/ad/25277265
 C Class,2018," £27,725",Automatic,"13,037",n/a,£145,57.7,Diesel,2,/ad/25277266
 C Class,2019," £28,315",Semi-Auto,"10,042",n/a,£145,56.5,Diesel,2,/ad/25277270
 C Class,2016," £25,290",Automatic,"23,274",n/a,£160,44.1,Petrol,2,/ad/25364634
 C Class,2019," £28,450",Automatic,"4,001",n/a,£145,51.4,Diesel,2,/ad/25277204
 C Class,2017," £14,680",Manual,"32,910",30,£20,70.6,Diesel,2.1,/ad/25277638
 C Class,2017," £22,980",Semi-Auto,"22,894",32,£145,47.1,Petrol,2,/ad/25277641
 C Class,2017," £19,980",Semi-Auto,"22,422",31,£145,61.4,Diesel,2.1,/ad/25277643
 C Class,2017," £18,980",Semi-Auto,"23,589",n/a,£30,64.2,Diesel,2.1,/ad/25277654
 C Class,2017," £19,980",Semi-Auto,"29,198",n/a,£30,64.2,Diesel,2.1,/ad/25277656
 C Class,2017," £24,480",Automatic,"19,402",n/a,£145,44.1,Petrol,2,/ad/25277657
 C Class,2017," £19,980",Automatic,"46,295",n/a,£30,64.2,Diesel,2.1,/ad/25277658
 C Class,2016," £29,780",Semi-Auto,"26,057",n/a,£260,35.8,Petrol,3,/ad/25277661
 C Class,2019," £29,480",Semi-Auto,34,n/a,£145,47.1,Petrol,1.5,/ad/25276836
 C Class,2017," £24,980",Automatic,"18,941",n/a,£145,58.9,Diesel,2.1,/ad/25276857
 C Class,2017," £23,980",Automatic,"13,973",n/a,£145,54.3,Diesel,2.1,/ad/25276859
 C Class,2019," £29,500",Semi-Auto,"6,643",n/a,£145,44.1,Petrol,2,/ad/25276869
 C Class,2019," £27,480",Semi-Auto,"5,090",n/a,£145,61.4,Diesel,2,/ad/25276870
 C Class,2017," £23,415",Semi-Auto,"6,955",n/a,£30,64.2,Diesel,2.1,/ad/25359748
 C Class,2019," £29,500",Semi-Auto,"6,922",n/a,£145,44.1,Petrol,2,/ad/25278756
 C Class,2019," £23,980",Semi-Auto,"13,864",n/a,£145,61.4,Diesel,2,/ad/25278762
 C Class,2019," £25,080",Semi-Auto,"3,131",n/a,£145,42.2,Petrol,1.5,/ad/25278764
 C Class,2019," £26,980",Semi-Auto,"15,275",n/a,£145,44.1,Petrol,2,/ad/25403605
 C Class,2016," £16,680",Semi-Auto,"45,588",n/a,£20,64.2,Diesel,2.1,/ad/25442164
 C Class,2018," £22,980",Semi-Auto,"11,827",n/a,£145,60.1,Diesel,2.1,/ad/25278710
 C Class,2019," £39,000",Semi-Auto,"2,857",n/a,£145,30.4,Petrol,3,/ad/25278712
 C Class,2019," £29,980",Semi-Auto,"3,049",n/a,£145,61.4,Diesel,2,/ad/25278718
 C Class,2019," £29,980",Semi-Auto,"1,568",n/a,£145,60.1,Diesel,1.6,/ad/25278719
 C Class,2017," £22,980",Semi-Auto,"29,909",n/a,£125,60.1,Diesel,2.1,/ad/25277664
 C Class,2016," £18,780",Semi-Auto,"40,197",39,£0,134.5,Hybrid,2,/ad/25277666
 C Class,2019," £30,980",Semi-Auto,"1,250",n/a,£145,61.4,Diesel,2,/ad/25278727
 C Class,2018," £28,480",Semi-Auto,"3,748",n/a,£145,44.1,Petrol,1.5,/ad/25278729
 C Class,2019," £20,480",Semi-Auto,"14,568",n/a,£145,46.3,Petrol,1.5,/ad/25278733
 C Class,2019," £27,280",Semi-Auto,"7,268",n/a,£145,46.3,Petrol,1.5,/ad/25278734
 C Class,2019," £27,980",Semi-Auto,"10,982",n/a,£145,44.1,Petrol,1.5,/ad/25278736
 C Class,2019," £24,980",Semi-Auto,"7,043",n/a,£145,45.6,Petrol,1.5,/ad/25278738
 C Class,2019," £28,180",Automatic,"5,477",n/a,£145,58.9,Diesel,2.1,/ad/25278741
 C Class,2019," £23,680",Semi-Auto,"3,436",n/a,£145,44.1,Petrol,1.5,/ad/25278742
 C Class,2019," £44,480",Semi-Auto,"9,103",n/a,£145,29.1,Petrol,3,/ad/25278744
 C Class,2019," £34,480",Semi-Auto,"3,446",n/a,£145,46.3,Petrol,1.5,/ad/25278720
 C Class,2019," £25,780",Semi-Auto,"14,843",n/a,£145,61.4,Diesel,2,/ad/25278752
 C Class,2017," £21,500",Semi-Auto,"9,238",32,£150,48.7,Petrol,2,/ad/25463862
 C Class,2019," £33,842",Semi-Auto,"3,950",n/a,£145  ,42.2,Petrol,2,/ad/25399588
 C Class,2019," £34,987",Automatic,"2,791",n/a,£145,64.2,Diesel,2,/ad/25253262
 C Class,2019," £44,987",Automatic,"1,843",n/a,£145,30.4,Petrol,3,/ad/25253264
 C Class,2014," £14,732",Semi-Auto,"38,824",31,£20,64.2,Diesel,2.1,/ad/25253279
 C Class,2018," £19,056",Automatic,"25,833",32,£145,50.4,Petrol,2,/ad/25253319
 C Class,2017," £20,672",Semi-Auto,"22,842",n/a,£30,62.8,Diesel,2.1,/ad/25253324
 C Class,2017," £33,612",Automatic,"20,134",n/a,£145  ,34,Petrol,3,/ad/25253349
 C Class,2017," £16,991",Semi-Auto,"41,603",n/a,£30,64.2,Diesel,2.1,/ad/25375097
 C Class,2015," £19,990",Semi-Auto,"37,000",38,£0,74.3,Hybrid,2.1,/ad/25393873
 C Class,2019," £27,890",Semi-Auto,"8,317",n/a,£145,61.4,Diesel,2,/ad/25425674
 C Class,2015," £14,490",Semi-Auto,"58,502",31,£20,64.2,Diesel,2.1,/ad/25413565
 C Class,2017," £18,490",Semi-Auto,"25,584",32,£145  ,50.4,Petrol,2,/ad/25399817
 C Class,2016," £13,600",Manual,"46,384",n/a,£125,53.3,Petrol,2,/ad/25395935
 C Class,2018," £22,980",Semi-Auto,"18,285",32,£145,61.4,Diesel,2.1,/ad/25342703
 C Class,2019," £44,480",Semi-Auto,"1,752",n/a,£145,29.7,Petrol,3,/ad/25393935
 C Class,2017," £15,980",Manual,"34,691",31,£20,68.9,Diesel,2.1,/ad/25405815
 C Class,2019," £45,980",Semi-Auto,"3,999",n/a,£145,29.7,Petrol,3,/ad/25417662
 C Class,2019," £29,980",Semi-Auto,"8,202",n/a,£145,44.1,Petrol,1.5,/ad/25276802
 C Class,2014," £11,750",Semi-Auto,"77,043",31,£20,64.2,Diesel,2.1,/ad/25470535
 C Class,2014," £13,290",Semi-Auto,"46,078",31,£125,52.3,Petrol,2,/ad/25351549
 C Class,2019," £29,950",Semi-Auto,"9,613",n/a,£150,61.4,Diesel,2,/ad/25472449
 C Class,2014," £11,750",Semi-Auto,"77,043",31,£20,64.2,Diesel,2.1,/ad/25468340
 C Class,2019," £27,990",Semi-Auto,"5,550",n/a,£145,64.2,Diesel,2,/ad/25277764
 C Class,2017," £16,690",Semi-Auto,"30,199",n/a,£30,64.2,Diesel,2.1,/ad/25277776
 C Class,2019," £22,890",Automatic,"6,037",n/a,£145,46.3,Petrol,1.5,/ad/25277777
 C Class,2019," £28,990",Automatic,"5,450",n/a,£145,57.7,Diesel,2,/ad/25277780
 C Class,2019," £19,690",Automatic,"13,337",n/a,£145,61.4,Diesel,2,/ad/25277796
 C Class,2019," £29,480",Semi-Auto,"13,757",n/a,£145,44.1,Petrol,1.5,/ad/25276803
 C Class,2015," £14,500",Semi-Auto,"54,000",31,£20,64.2,Diesel,2.1,/ad/25453160
 C Class,2020," £35,491",Semi-Auto,"2,669",n/a,£145,48.7,Diesel,2,/ad/25253072
 C Class,2017," £24,502",Semi-Auto,"22,079",32,£145,67.3,Diesel,2.1,/ad/25253075
 C Class,2017," £20,491",Semi-Auto,"27,993",n/a,£30,61.4,Diesel,2.1,/ad/25375092
 C Class,2019," £41,491",Automatic,"2,430",n/a,£145,55.4,Diesel,2,/ad/25253042
 C Class,2017," £18,258",Semi-Auto,"51,304",32,£150,60.1,Diesel,2.1,/ad/25472220
 C Class,2015," £16,341",Semi-Auto,"29,963",n/a,£20,64.2,Diesel,2.1,/ad/25468016
 C Class,2017," £40,980",Semi-Auto,"22,547",n/a,£300,34.5,Petrol,4,/ad/25436154
 C Class,2015," £16,892",Semi-Auto,"35,464",32,£30,64.2,Diesel,2.1,/ad/25395585
 C Class,2014," £14,992",Semi-Auto,"53,600",34,£30,64.2,Diesel,2.1,/ad/25393755
 C Class,2019," £22,706",Automatic,"6,602",n/a,£145,44.1,Petrol,1.6,/ad/25253090
 C Class,2019," £30,672",Automatic,"3,946",n/a,£145  ,57.7,Diesel,2,/ad/25253093
 C Class,2017," £23,111",Semi-Auto,"24,698",33,£145,47.1,Petrol,2,/ad/25253097
 C Class,2019," £26,176",Semi-Auto,"9,463",n/a,£145,46.3,Petrol,1.5,/ad/25253100
 C Class,2018," £18,700",Semi-Auto,"25,340",31,£145,60.1,Diesel,2.1,/ad/25200615
 C Class,2017," £14,307",Manual,"25,820",n/a,£125,53.3,Petrol,2,/ad/25200631
 C Class,2018," £18,900",Automatic,"23,570",31,£145,61.4,Diesel,2.1,/ad/25200667
 C Class,2016," £16,800",Semi-Auto,"35,800",n/a,£30,64.2,Diesel,2.1,/ad/25200681
 C Class,2015," £10,090",Semi-Auto,"57,843",30,£150,53.3,Diesel,2.1,/ad/25476482
 C Class,2014," £12,600",Automatic,"52,379",31,£125,52.3,Petrol,2,/ad/25213929
 C Class,2018," £25,500",Semi-Auto,"10,592",32,£145  ,67.3,Diesel,2.1,/ad/25323318
 C Class,2017," £25,092",Automatic,"22,700",n/a,£145  ,54.3,Diesel,2.1,/ad/25253102
 C Class,2017," £23,401",Semi-Auto,"11,457",32,£145,47.1,Petrol,2,/ad/25253103
 C Class,2017," £21,011",Semi-Auto,"18,955",32,£30,61.4,Diesel,2.1,/ad/25472218
 C Class,2017," £16,911",Semi-Auto,"32,390",25,£150,65.7,Diesel,1.6,/ad/25477516
 C Class,2015," £15,142",Semi-Auto,"48,000",37,£20,64.2,Diesel,2.1,/ad/25477517
 C Class,2015," £14,290",Semi-Auto,"53,227",32,£125,52.3,Petrol,2,/ad/25278351
 C Class,2019," £20,990",Semi-Auto,"3,239",n/a,£145,65.7,Diesel,1.6,/ad/25278360
 C Class,2016," £14,390",Semi-Auto,"36,836",24,£30,65.7,Diesel,1.6,/ad/25278366
 C Class,2018," £23,500",Semi-Auto,"10,240",38,£145,61.4,Diesel,2.1,/ad/25276013
 C Class,2019," £39,995",Semi-Auto,"3,560",n/a,£145,29.4,Petrol,3,/ad/25276046
 C Class,2020," £29,750",Automatic,"3,000",n/a,£145,57.7,Diesel,2,/ad/25276049
 C Class,2019," £26,176",Semi-Auto,"14,232",n/a,£145,47.1,Petrol,1.5,/ad/25253106
 C Class,2019," £30,976",Automatic,"5,552",n/a,£145  ,44.1,Petrol,2,/ad/25253108
 C Class,2017," £15,872",Manual,"30,000",n/a,£125,53.3,Petrol,2,/ad/25253121
 C Class,2019," £27,696",Automatic,"11,890",n/a,£145,60.1,Diesel,1.6,/ad/25253124
 C Class,2017," £39,336",Automatic,"12,157",n/a,£300,32.8,Petrol,4,/ad/25253131
 C Class,2017," £31,664",Automatic,"19,067",n/a,£145  ,35.8,Petrol,3,/ad/25253133
 C Class,2017," £16,092",Semi-Auto,"48,000",n/a,£20,65.7,Diesel,2.1,/ad/25253044
 C Class,2019," £36,350",Automatic,"17,009",n/a,£145,61.4,Diesel,2,/ad/25253061
 C Class,2017," £23,942",Automatic,"30,124",37,£160,43.5,Petrol,2,/ad/25253014
 C Class,2019," £27,780",Semi-Auto,"7,109",n/a,£145,60.1,Diesel,1.6,/ad/25253017
 C Class,2019," £36,420",Automatic,"6,650",n/a,£145,64.2,Diesel,1.6,/ad/25253030
 C Class,2019," £36,090",Automatic,"6,374",n/a,£145  ,30.4,Petrol,3,/ad/25253034
 C Class,2019," £39,991",Automatic,"1,987",n/a,£145,44.1,Petrol,2,/ad/25253037
 C Class,2019," £48,491",Automatic,"11,347",n/a,£145,30.4,Petrol,3,/ad/25253038
 C Class,2019," £38,991",Automatic,"4,811",n/a,£145,61.4,Diesel,2,/ad/25253039
 C Class,2017," £14,307",Manual,"25,820",n/a,£125,53.3,Petrol,2,/ad/25201660
 C Class,2018," £18,450",Semi-Auto,"34,650",31,£145,61.4,Diesel,2.1,/ad/25416790
 C Class,2017," £14,420",Manual,"33,273",n/a,£20,65.7,Diesel,2.1,/ad/25463158
 C Class,2015," £12,995",Automatic,"45,024",31,£20,64.2,Diesel,2.1,/ad/25313670
 C Class,2015," £12,999",Manual,"47,709",30,£20,65.7,Diesel,2.1,/ad/25313608
 C Class,2015," £12,995",Manual,"22,852",29,£125,53.3,Petrol,2,/ad/25473088
 C Class,2018," £22,900",Semi-Auto,"4,500",n/a,£145,44.1,Petrol,1.5,/ad/25429263
 C Class,2019," £24,495",Semi-Auto,"15,674",n/a,£145,60.1,Diesel,1.6,/ad/25420029
 C Class,2019," £24,640",Automatic,"11,900",n/a,£145,47.1,Petrol,1.5,/ad/25279843
 C Class,2019," £30,840",Semi-Auto,"7,532",n/a,£145,42.2,Petrol,2,/ad/25279845
 C Class,2019," £21,340",Automatic,"12,836",n/a,£145,44.1,Petrol,1.5,/ad/25279849
 C Class,2019," £24,940",Semi-Auto,"15,275",n/a,£145,45.6,Petrol,1.5,/ad/25279850
 C Class,2019," £21,940",Automatic,"5,149",n/a,£145,44.1,Petrol,1.5,/ad/25279851
 C Class,2019," £28,940",Automatic,37,n/a,£145,44.1,Petrol,2,/ad/25279852
 C Class,2016," £20,503",Automatic,"80,612",n/a,£200,42.8,Petrol,2,/ad/25254163
 C Class,2018," £22,766",Automatic,"4,200",n/a,£145,47.1,Petrol,2,/ad/25254174
 C Class,2018," £22,990",Semi-Auto,"32,373",38,£145,61.4,Diesel,2.1,/ad/25442159
 C Class,2017," £18,890",Semi-Auto,"25,066",31,£145  ,64.2,Diesel,2.1,/ad/25413568
 C Class,2016," £22,890",Semi-Auto,"20,077",33,£20,67.3,Diesel,2.1,/ad/25480554
 C Class,2019," £27,490",Semi-Auto,"11,000",n/a,£145,57.7,Diesel,2,/ad/25447746
 C Class,2016," £15,890",Semi-Auto,"34,499",30,£20,65.7,Diesel,2.1,/ad/25477797
 C Class,2018," £33,890",Semi-Auto,"9,290",n/a,£145,36.2,Petrol,3,/ad/25278300
 C Class,2018," £33,690",Semi-Auto,"12,055",n/a,£145,40.9,Petrol,4,/ad/25278320
 C Class,2019," £37,790",Semi-Auto,"2,200",n/a,£145,29.4,Petrol,3,/ad/25278333
 C Class,2019," £26,140",Semi-Auto,"11,674",n/a,£145,64.2,Diesel,2,/ad/25342868
 C Class,2019," £26,440",Semi-Auto,"16,684",n/a,£145,60.1,Diesel,1.6,/ad/25342871
 C Class,2017," £19,240",Semi-Auto,"33,022",n/a,£30,64.2,Diesel,2.1,/ad/25342877
 C Class,2019," £30,740",Semi-Auto,"7,926",n/a,£145,57.7,Diesel,2,/ad/25342879
 C Class,2019," £24,640",Semi-Auto,"14,751",n/a,£145,61.4,Diesel,2,/ad/25342881
 C Class,2017," £19,995",Automatic,"55,842",n/a,£165,44.1,Petrol,2,/ad/25480561
 C Class,2018," £19,995",Semi-Auto,"19,870",n/a,£150,41.5,Petrol,2,/ad/25480562
 C Class,2019," £27,340",Automatic,"3,970",n/a,£145,43.5,Petrol,2,/ad/25279916
 C Class,2017," £25,000",Automatic,"9,507",34,£145,47.1,Petrol,2,/ad/25205701
 C Class,2018," £23,390",Semi-Auto,"16,045",n/a,£145,58.9,Diesel,2,/ad/25395921
 C Class,2015," £15,789",Semi-Auto,"42,164",31,£30,64.2,Diesel,2.1,/ad/25467749
 C Class,2017," £17,490",Automatic,"20,000",n/a,£145,64.2,Diesel,2.1,/ad/25190822
 C Class,2018," £34,990",Automatic,"19,500",n/a,£145  ,35.3,Petrol,3,/ad/25190828
 C Class,2016," £19,750",Semi-Auto,"31,467",38,£30,64.2,Diesel,2.1,/ad/25386015
 C Class,2017," £19,000",Semi-Auto,"17,329",31,£20,68.9,Diesel,2.1,/ad/25333053
 C Class,2018," £20,690",Semi-Auto,"15,750",31,£145,48.7,Petrol,2,/ad/25201082
 C Class,2019," £35,891",Automatic,"4,167",n/a,£145,61.4,Diesel,2,/ad/25254103
 C Class,2015," £15,135",Semi-Auto,"40,312",32,£125,52.3,Petrol,2,/ad/25254112
 C Class,2019," £28,995",Automatic,"3,500",n/a,£145,64.2,Diesel,2,/ad/25274302
 C Class,2019," £31,495",Automatic,"3,500",n/a,£145,48.7,Diesel,2,/ad/25274303
 C Class,2020," £39,994",Semi-Auto,"2,499",n/a,£145,55.4,Diesel,2,/ad/25274306
 C Class,2020," £39,994",Semi-Auto,"2,499",n/a,£145,55.4,Diesel,2,/ad/25274308
 C Class,2019," £24,995",Automatic,"3,485",n/a,£145,46.3,Petrol,1.5,/ad/25274314
 C Class,2019," £28,395",Semi-Auto,"3,610",n/a,£145,44.1,Petrol,2,/ad/25274315
 C Class,2019," £25,494",Automatic,"4,158",n/a,£145,46.3,Petrol,1.5,/ad/25274318
 C Class,2018," £24,994",Semi-Auto,"9,009",n/a,£145,55.4,Petrol,2,/ad/25274329
 C Class,2018," £23,995",Semi-Auto,"12,137",32,£145,67.3,Diesel,2.1,/ad/25274332
 C Class,2017," £21,950",Semi-Auto,"25,270",38,£135,74.3,Hybrid,2.1,/ad/25448021
 C Class,2018," £49,990",Semi-Auto,"19,870",n/a,£145  ,32.8,Petrol,4,/ad/25393239
 C Class,2017," £23,400",Semi-Auto,"35,270",38,£30,65.7,Diesel,2.1,/ad/25420330
 C Class,2017," £21,958",Semi-Auto,"14,105",38,£145  ,61.4,Diesel,2.1,/ad/25402553
 C Class,2015," £18,500",Automatic,"8,940",31,£30,64.2,Diesel,2.1,/ad/25201238
 C Class,2015," £15,495",Semi-Auto,"21,064",32,£125,52.3,Petrol,2,/ad/25341693
 C Class,2015," £15,890",Semi-Auto,"54,000",32,£30,64.2,Diesel,2.1,/ad/25482179
 C Class,2019," £26,990",Semi-Auto,"1,237",n/a,£145,46.3,Petrol,1.5,/ad/25277042
 C Class,2016," £18,490",Semi-Auto,"36,688",27,£30,64.2,Diesel,1.6,/ad/25277050
 C Class,2019," £24,490",Semi-Auto,"6,877",n/a,£145,61.4,Diesel,2.1,/ad/25395920
 C Class,2016," £21,500",Semi-Auto,"37,188",32,£20,67.3,Diesel,2.1,/ad/25409523
 C Class,2019," £23,490",Semi-Auto,"10,530",n/a,£145,46.3,Petrol,1.5,/ad/25254117
 C Class,2017," £22,995",Semi-Auto,"21,590",33,£145,47.1,Petrol,2,/ad/25274336
 C Class,2018," £24,890",Semi-Auto,"7,859",n/a,£145,40.4,Petrol,2,/ad/25403586
 C Class,2015," £14,150",Semi-Auto,"60,597",37,£20,64.2,Diesel,2.1,/ad/25245820
 C Class,2016," £15,000",Manual,"32,254",25,£30,65.7,Diesel,1.6,/ad/25292749
 C Class,2016," £22,495",Semi-Auto,"25,399",32,£20,68.9,Diesel,2.1,/ad/25375184
 C Class,2017," £19,495",Semi-Auto,"23,136",31,£30,64.2,Diesel,2.1,/ad/25274276
 C Class,2017," £22,395",Semi-Auto,"26,853",32,£20,67.3,Diesel,2.1,/ad/25274277
 C Class,2017," £19,495",Semi-Auto,"17,257",31,£145,50.4,Petrol,2,/ad/25274285
 C Class,2017," £14,995",Automatic,"48,054",31,£145,64.2,Diesel,2.1,/ad/25274287
 C Class,2016," £18,995",Manual,"9,098",31,£30,64.2,Diesel,2.1,/ad/25274300
 C Class,2019," £28,995",Automatic,"4,499",n/a,£145,64.2,Diesel,2,/ad/25274301
 C Class,2019," £26,940",Automatic,"4,600",n/a,£145,61.4,Diesel,2,/ad/25279859
 C Class,2019," £25,440",Semi-Auto,"8,763",n/a,£145,61.4,Diesel,2,/ad/25279860
 C Class,2019," £23,740",Semi-Auto,"13,046",n/a,£145,61.4,Diesel,2,/ad/25279861
 C Class,2016," £17,440",Automatic,"25,374",n/a,£30,64.2,Diesel,2.1,/ad/25279873
 C Class,2019," £30,240",Automatic,"4,999",n/a,£145,61.4,Diesel,2,/ad/25279881
 C Class,2019," £28,150",Automatic,"1,999",n/a,£145,46.3,Petrol,1.5,/ad/25279882
 C Class,2019," £32,940",Automatic,"4,999",n/a,£145,44.1,Petrol,1.5,/ad/25279885
 C Class,2019," £31,740",Automatic,"4,999",n/a,£145,51.4,Diesel,2,/ad/25279889
 C Class,2019," £30,450",Automatic,"4,999",n/a,£145,64.2,Diesel,2,/ad/25279892
 C Class,2019," £32,540",Automatic,"2,960",n/a,£145,55.4,Diesel,2,/ad/25279909
 C Class,2019," £35,891",Automatic,"4,721",n/a,£145,64.2,Diesel,2,/ad/25254130
 C Class,2016," £21,991",Semi-Auto,"32,924",32,£20,67.3,Diesel,2.1,/ad/25468071
 C Class,2017," £21,111",Semi-Auto,"24,900",n/a,£30,61.4,Diesel,2.1,/ad/25468074
 C Class,2018," £18,171",Semi-Auto,"35,517",31,£145,49.6,Petrol,2,/ad/25254137
 C Class,2019," £24,202",Automatic,"8,252",n/a,£145,45.6,Petrol,1.5,/ad/25254146
 C Class,2019," £30,436",Automatic,"10,335",n/a,£145  ,57.7,Diesel,2,/ad/25254149
 C Class,2019," £31,216",Automatic,"4,463",n/a,£145  ,57.7,Diesel,2,/ad/25254150
 C Class,2019," £28,466",Automatic,"4,938",n/a,£145,61.4,Diesel,2,/ad/25254154
 C Class,2019," £26,396",Semi-Auto,"14,107",n/a,£145,61.4,Diesel,2,/ad/25254155
 C Class,2020," £30,990",Semi-Auto,"2,780",n/a,£145,61.4,Diesel,2,/ad/25277135
 C Class,2019," £27,990",Automatic,"5,824",n/a,£145,54.3,Diesel,1.6,/ad/25277136
 C Class,2019," £28,990",Automatic,"4,824",n/a,£145,64.2,Diesel,2,/ad/25277140
 C Class,2019," £24,990",Semi-Auto,"7,419",n/a,£145,64.2,Diesel,2,/ad/25277158
 C Class,2019," £25,490",Semi-Auto,"10,079",n/a,£145,45.6,Petrol,1.5,/ad/25277160
 C Class,2019," £21,290",Semi-Auto,"14,640",n/a,£145,61.4,Diesel,2,/ad/25403585
 C Class,2018," £24,990",Semi-Auto,"10,010",n/a,£145,46.3,Petrol,1.5,/ad/25447729
 C Class,2019," £23,990",Semi-Auto,"9,160",n/a,£150,45.6,Petrol,1.5,/ad/25472440
 C Class,2015," £16,990",Semi-Auto,"36,798",n/a,£30,64.2,Diesel,2.1,/ad/25472441
 C Class,2018," £26,890",Semi-Auto,"14,085",n/a,£145,56.5,Diesel,2,/ad/25277176
 C Class,2017," £18,632",Semi-Auto,"45,595",n/a,n/a,134.5,Hybrid,2,/ad/25253867
 C Class,2019," £30,666",Automatic,"10,062",n/a,£145  ,54.3,Diesel,2,/ad/25253877
 C Class,2019," £31,876",Semi-Auto,"9,339",n/a,£145  ,54.3,Diesel,2,/ad/25253878
 C Class,2019," £26,866",Automatic,"5,019",n/a,£145,46.3,Petrol,1.5,/ad/25253879
 C Class,2019," £28,825",Semi-Auto,"8,351",n/a,£145,56.5,Diesel,2,/ad/25253880
 C Class,2018," £21,492",Semi-Auto,"10,267",31,£145,60.1,Diesel,2.1,/ad/25253891
 C Class,2019," £29,386",Automatic,"8,013",n/a,£145,44.1,Petrol,1.5,/ad/25253893
 C Class,2018," £23,522",Semi-Auto,"15,488",n/a,£145,46.3,Petrol,1.5,/ad/25253895
 C Class,2017," £18,801",Semi-Auto,"14,812",26,£145,64.2,Diesel,1.6,/ad/25253904
 C Class,2017," £18,495",Semi-Auto,"18,758",31,£150,50.4,Petrol,2,/ad/25460201
 C Class,2019," £26,450",Semi-Auto,"8,439",n/a,£145,60.1,Diesel,1.6,/ad/25430397
 C Class,2018," £19,495",Semi-Auto,"11,828",31,£145,64.2,Diesel,2.1,/ad/25403559
 C Class,2019," £32,500",Semi-Auto,"6,877",n/a,£145  ,42.2,Petrol,2,/ad/25403560
 C Class,2020," £54,000",Semi-Auto,250,n/a,£145,29.1,Petrol,3,/ad/25375199
 C Class,2018," £25,750",Semi-Auto,"6,983",n/a,£145,60.1,Diesel,2.1,/ad/25275997
