model,year,price,transmission,mileage,fuelType,engineSize
 C Class,2015,16341,Semi-Auto,29963,Diesel,2.1
 C Class,2017,40980,Semi-Auto,22547,Petrol,4.0
 C Class,2015,16892,Semi-Auto,35464,Diesel,2.1
 C Class,2014,14992,Semi-Auto,53600,Diesel,2.1
 C Class,2019,22706,Automatic,6602,Petrol,1.6
 C Class,2019,30672,Automatic,3946,Diesel,2.0
 C Class,2017,23111,Semi-Auto,24698,Petrol,2.0
 C Class,2019,26176,Semi-Auto,9463,Petrol,1.5
 C Class,2018,18700,Semi-Auto,25340,Diesel,2.1
 C Class,2017,14307,Manual,25820,Petrol,2.0
 C Class,2018,18900,Automatic,23570,Diesel,2.1
 C Class,2016,16800,Semi-Auto,35800,Diesel,2.1
 C Class,2015,10090,Semi-Auto,57843,Diesel,2.1
 C Class,2014,12600,Automatic,52379,Petrol,2.0
 C Class,2018,25500,Semi-Auto,10592,Diesel,2.1
 C Class,2017,25092,Automatic,22700,Diesel,2.1
 C Class,2017,23401,Semi-Auto,11457,Petrol,2.0
 C Class,2017,21011,Semi-Auto,18955,Diesel,2.1
 C Class,2017,16911,Semi-Auto,32390,Diesel,1.6
 C Class,2015,15142,Semi-Auto,48000,Diesel,2.1
 C Class,2015,14290,Semi-Auto,53227,Petrol,2.0
 C Class,2019,20990,Semi-Auto,3239,Diesel,1.6
 C Class,2016,14390,Semi-Auto,36836,Diesel,1.6
 C Class,2018,23500,Semi-Auto,10240,Diesel,2.1
 C Class,2019,39995,Semi-Auto,3560,Petrol,3.0
 C Class,2020,29750,Automatic,3000,Diesel,2.0
 C Class,2019,26176,Semi-Auto,14232,Petrol,1.5
 C Class,2019,30976,Automatic,5552,Petrol,2.0
 C Class,2017,15872,Manual,30000,Petrol,2.0
 C Class,2019,27696,Automatic,11890,Diesel,1.6
 C Class,2017,39336,Automatic,12157,Petrol,4.0
 C Class,2017,31664,Automatic,19067,Petrol,3.0
 C Class,2017,16092,Semi-Auto,48000,Diesel,2.1
 C Class,2019,36350,Automatic,17009,Diesel,2.0
 C Class,2017,23942,Automatic,30124,Petrol,2.0
 C Class,2019,27780,Semi-Auto,7109,Diesel,1.6
 C Class,2019,36420,Automatic,6650,Diesel,1.6
 C Class,2019,36090,Automatic,6374,Petrol,3.0
 C Class,2019,39991,Automatic,1987,Petrol,2.0
 C Class,2019,48491,Automatic,11347,Petrol,3.0
 C Class,2019,38991,Automatic,4811,Diesel,2.0
 C Class,2017,14307,Manual,25820,Petrol,2.0
 C Class,2018,18450,Semi-Auto,34650,Diesel,2.1
 C Class,2017,14420,Manual,33273,Diesel,2.1
 C Class,2015,12995,Automatic,45024,Diesel,2.1
 C Class,2015,12999,Manual,47709,Diesel,2.1
 C Class,2015,12995,Manual,22852,Petrol,2.0
 C Class,2018,22900,Semi-Auto,4500,Petrol,1.5
 C Class,2019,24495,Semi-Auto,15674,Diesel,1.6
 C Class,2019,24640,Automatic,11900,Petrol,1.5
 C Class,2019,30840,Semi-Auto,7532,Petrol,2.0
 C Class,2019,21340,Automatic,12836,Petrol,1.5
 C Class,2019,24940,Semi-Auto,15275,Petrol,1.5
 C Class,2019,21940,Automatic,5149,Petrol,1.5
 C Class,2019,28940,Automatic,37,Petrol,2.0
 C Class,2016,20503,Automatic,80612,Petrol,2.0
 C Class,2018,22766,Automatic,4200,Petrol,2.0
 C Class,2018,22990,Semi-Auto,32373,Diesel,2.1
 C Class,2017,18890,Semi-Auto,25066,Diesel,2.1
 C Class,2016,22890,Semi-Auto,20077,Diesel,2.1
 C Class,2019,27490,Semi-Auto,11000,Diesel,2.0
 C Class,2016,15890,Semi-Auto,34499,Diesel,2.1
 C Class,2018,33890,Semi-Auto,9290,Petrol,3.0
 C Class,2018,33690,Semi-Auto,12055,Petrol,4.0
 C Class,2019,37790,Semi-Auto,2200,Petrol,3.0
 C Class,2019,26140,Semi-Auto,11674,Diesel,2.0
 C Class,2019,26440,Semi-Auto,16684,Diesel,1.6
 C Class,2017,19240,Semi-Auto,33022,Diesel,2.1
 C Class,2019,30740,Semi-Auto,7926,Diesel,2.0
 C Class,2019,24640,Semi-Auto,14751,Diesel,2.0
 C Class,2017,19995,Automatic,55842,Petrol,2.0
 C Class,2018,19995,Semi-Auto,19870,Petrol,2.0
 C Class,2019,27340,Automatic,3970,Petrol,2.0
 C Class,2017,25000,Automatic,9507,Petrol,2.0
 C Class,2018,23390,Semi-Auto,16045,Diesel,2.0
 C Class,2015,15789,Semi-Auto,42164,Diesel,2.1
 C Class,2017,17490,Automatic,20000,Diesel,2.1
 C Class,2018,34990,Automatic,19500,Petrol,3.0
 C Class,2016,19750,Semi-Auto,31467,Diesel,2.1
 C Class,2017,19000,Semi-Auto,17329,Diesel,2.1
 C Class,2018,20690,Semi-Auto,15750,Petrol,2.0
 C Class,2019,35891,Automatic,4167,Diesel,2.0
 C Class,2015,15135,Semi-Auto,40312,Petrol,2.0
 C Class,2019,28995,Automatic,3500,Diesel,2.0
 C Class,2019,31495,Automatic,3500,Diesel,2.0
 C Class,2020,39994,Semi-Auto,2499,Diesel,2.0
 C Class,2020,39994,Semi-Auto,2499,Diesel,2.0
 C Class,2019,24995,Automatic,3485,Petrol,1.5
 C Class,2019,28395,Semi-Auto,3610,Petrol,2.0
 C Class,2019,25494,Automatic,4158,Petrol,1.5
 C Class,2018,24994,Semi-Auto,9009,Petrol,2.0
 C Class,2018,23995,Semi-Auto,12137,Diesel,2.1
 C Class,2017,21950,Semi-Auto,25270,Hybrid,2.1
 C Class,2018,49990,Semi-Auto,19870,Petrol,4.0
 C Class,2017,23400,Semi-Auto,35270,Diesel,2.1
 C Class,2017,21958,Semi-Auto,14105,Diesel,2.1
 C Class,2015,18500,Automatic,8940,Diesel,2.1
 C Class,2015,15495,Semi-Auto,21064,Petrol,2.0
 C Class,2015,15890,Semi-Auto,54000,Diesel,2.1
 C Class,2019,26990,Semi-Auto,1237,Petrol,1.5
 C Class,2016,18490,Semi-Auto,36688,Diesel,1.6
 C Class,2019,24490,Semi-Auto,6877,Diesel,2.1
 C Class,2016,21500,Semi-Auto,37188,Diesel,2.1
 C Class,2019,23490,Semi-Auto,10530,Petrol,1.5
 C Class,2017,22995,Semi-Auto,21590,Petrol,2.0
 C Class,2018,24890,Semi-Auto,7859,Petrol,2.0
 C Class,2015,14150,Semi-Auto,60597,Diesel,2.1
 C Class,2016,15000,Manual,32254,Diesel,1.6
 C Class,2016,22495,Semi-Auto,25399,Diesel,2.1
 C Class,2017,19495,Semi-Auto,23136,Diesel,2.1
 C Class,2017,22395,Semi-Auto,26853,Diesel,2.1
 C Class,2017,19495,Semi-Auto,17257,Petrol,2.0
 C Class,2017,14995,Automatic,48054,Diesel,2.1
 C Class,2016,18995,Manual,9098,Diesel,2.1
 C Class,2019,28995,Automatic,4499,Diesel,2.0
 C Class,2019,26940,Automatic,4600,Diesel,2.0
 C Class,2019,25440,Semi-Auto,8763,Diesel,2.0
 C Class,2019,23740,Semi-Auto,13046,Diesel,2.0
 C Class,2016,17440,Automatic,25374,Diesel,2.1
 C Class,2019,30240,Automatic,4999,Diesel,2.0
 C Class,2019,28150,Automatic,1999,Petrol,1.5
 C Class,2019,32940,Automatic,4999,Petrol,1.5
 C Class,2019,31740,Automatic,4999,Diesel,2.0
 C Class,2019,30450,Automatic,4999,Diesel,2.0
 C Class,2019,32540,Automatic,2960,Diesel,2.0
 C Class,2019,35891,Automatic,4721,Diesel,2.0
 C Class,2016,21991,Semi-Auto,32924,Diesel,2.1
 C Class,2017,21111,Semi-Auto,24900,Diesel,2.1
 C Class,2018,18171,Semi-Auto,35517,Petrol,2.0
 C Class,2019,24202,Automatic,8252,Petrol,1.5
 C Class,2019,30436,Automatic,10335,Diesel,2.0
 C Class,2019,31216,Automatic,4463,Diesel,2.0
 C Class,2019,28466,Automatic,4938,Diesel,2.0
 C Class,2019,26396,Semi-Auto,14107,Diesel,2.0
 C Class,2020,30990,Semi-Auto,2780,Diesel,2.0
 C Class,2019,27990,Automatic,5824,Diesel,1.6
 C Class,2019,28990,Automatic,4824,Diesel,2.0
 C Class,2019,24990,Semi-Auto,7419,Diesel,2.0
 C Class,2019,25490,Semi-Auto,10079,Petrol,1.5
 C Class,2019,21290,Semi-Auto,14640,Diesel,2.0
 C Class,2018,24990,Semi-Auto,10010,Petrol,1.5
 C Class,2019,23990,Semi-Auto,9160,Petrol,1.5
 C Class,2015,16990,Semi-Auto,36798,Diesel,2.1
 C Class,2018,26890,Semi-Auto,14085,Diesel,2.0
 C Class,2017,18632,Semi-Auto,45595,Hybrid,2.0
 C Class,2019,30666,Automatic,10062,Diesel,2.0
 C Class,2019,31876,Semi-Auto,9339,Diesel,2.0
 C Class,2019,26866,Automatic,5019,Petrol,1.5
 C Class,2019,28825,Semi-Auto,8351,Diesel,2.0
 C Class,2018,21492,Semi-Auto,10267,Diesel,2.1
 C Class,2019,29386,Automatic,8013,Petrol,1.5
 C Class,2018,23522,Semi-Auto,15488,Petrol,1.5
 C Class,2017,18801,Semi-Auto,14812,Diesel,1.6
 C Class,2017,18495,Semi-Auto,18758,Petrol,2.0
 C Class,2019,26450,Semi-Auto,8439,Diesel,1.6
 C Class,2018,19495,Semi-Auto,11828,Diesel,2.1
 C Class,2019,32500,Semi-Auto,6877,Petrol,2.0
 C Class,2020,54000,Semi-Auto,250,Petrol,3.0
 C Class,2018,25750,Semi-Auto,6983,Diesel,2.1
 C Class,2019,19750,Semi-Auto,13695,Diesel,2.0
 C Class,2019,26995,Semi-Auto,11980,Diesel,2.0
 C Class,2018,27950,Semi-Auto,10179,Diesel,2.0
 C Class,2019,32026,Automatic,11471,Diesel,2.0
 C Class,2018,24222,Semi-Auto,9305,Diesel,2.1
 C Class,2019,28390,Semi-Auto,7050,Petrol,2.0
 C Class,2019,25890,Automatic,4074,Petrol,1.5
 C Class,2019,19980,Semi-Auto,13924,Petrol,1.5
 C Class,2019,25980,Semi-Auto,11581,Diesel,2.0
 C Class,2019,27980,Semi-Auto,3846,Diesel,1.6
 C Class,2018,27980,Automatic,2075,Petrol,1.5
 C Class,2019,29480,Semi-Auto,6096,Petrol,1.5
 C Class,2019,42900,Semi-Auto,10204,Petrol,3.0
 C Class,2019,37500,Semi-Auto,10261,Petrol,3.0
 C Class,2019,27500,Semi-Auto,4396,Diesel,2.0
 C Class,2019,29000,Semi-Auto,4998,Petrol,2.0
 C Class,2019,36980,Semi-Auto,8610,Petrol,3.0
 C Class,2017,21362,Semi-Auto,16093,Diesel,2.1
 C Class,2019,31346,Automatic,3001,Petrol,2.0
 C Class,2018,38123,Automatic,8233,Petrol,3.0
 C Class,2018,28842,Semi-Auto,10879,Diesel,2.0
 C Class,2019,27250,Semi-Auto,10871,Diesel,2.0
 C Class,2019,27490,Automatic,3098,Petrol,2.0
 C Class,2019,32890,Semi-Auto,4025,Petrol,2.0
 C Class,2019,30490,Automatic,4759,Diesel,2.0
 C Class,2019,30490,Automatic,5144,Diesel,2.0
 C Class,2019,28990,Automatic,1544,Diesel,2.0
 C Class,2019,53990,Automatic,2225,Petrol,4.0
 C Class,2020,65990,Semi-Auto,999,Petrol,4.0
 C Class,2015,17690,Automatic,32019,Diesel,2.1
 C Class,2019,32995,Semi-Auto,24,Petrol,2.0
 C Class,2018,26595,Semi-Auto,11522,Diesel,2.0
 C Class,2018,21695,Automatic,8090,Petrol,1.5
 C Class,2018,36495,Automatic,5983,Petrol,3.0
 C Class,2017,14645,Automatic,42104,Diesel,2.1
 C Class,2016,31945,Automatic,34765,Petrol,3.0
 C Class,2017,30745,Automatic,16274,Petrol,3.0
 C Class,2016,17399,Semi-Auto,53000,Diesel,2.1
 C Class,2019,37321,Automatic,50,Diesel,1.6
 C Class,2019,38521,Automatic,50,Diesel,2.0
 C Class,2019,26995,Semi-Auto,9,Diesel,1.6
 C Class,2019,42895,Automatic,4829,Petrol,3.0
 C Class,2019,32495,Semi-Auto,7499,Petrol,1.5
 C Class,2017,16995,Automatic,33219,Diesel,2.1
 C Class,2019,23016,Automatic,7264,Petrol,1.5
 C Class,2019,26876,Automatic,901,Petrol,1.5
 C Class,2019,35068,Semi-Auto,11226,Petrol,1.5
 C Class,2020,46800,Semi-Auto,4384,Hybrid,2.0
 C Class,2017,18896,Semi-Auto,16323,Diesel,2.1
 C Class,2014,15499,Semi-Auto,34527,Diesel,2.1
 C Class,2019,28995,Automatic,5650,Diesel,2.1
 C Class,2019,29995,Semi-Auto,1,Diesel,2.0
 C Class,2019,30995,Semi-Auto,1,Diesel,2.0
 C Class,2019,26995,Semi-Auto,1,Diesel,1.6
 C Class,2019,27995,Automatic,7396,Diesel,2.0
 C Class,2019,29995,Semi-Auto,9,Petrol,2.0
 C Class,2019,27950,Semi-Auto,6004,Diesel,2.0
 C Class,2016,16950,Automatic,24080,Petrol,2.0
 C Class,2019,40924,Automatic,5325,Petrol,2.0
 C Class,2015,17030,Automatic,32673,Diesel,2.1
 C Class,2018,26060,Automatic,8299,Petrol,1.5
 C Class,2019,30890,Automatic,4390,Petrol,2.0
 C Class,2018,26950,Semi-Auto,10798,Diesel,2.0
 C Class,2018,18649,Semi-Auto,38277,Diesel,2.1
 C Class,2019,30690,Automatic,4721,Diesel,2.0
 C Class,2017,40489,Automatic,23218,Petrol,4.0
 C Class,2015,16490,Semi-Auto,53126,Diesel,2.1
 C Class,2017,18979,Semi-Auto,27384,Diesel,2.1
 C Class,2017,44520,Automatic,12450,Petrol,4.0
 C Class,2017,17981,Semi-Auto,13881,Diesel,2.1
 C Class,2019,69950,Automatic,1079,Petrol,4.0
 C Class,2019,29990,Automatic,5500,Petrol,2.0
 C Class,2019,29990,Automatic,5376,Petrol,2.0
 C Class,2019,25989,Automatic,2997,Petrol,1.5
 C Class,2019,26990,Automatic,4042,Petrol,2.0
 C Class,2019,26990,Automatic,2368,Petrol,2.0
 C Class,2019,28989,Automatic,1409,Diesel,2.0
 C Class,2017,32000,Semi-Auto,9955,Petrol,3.0
 C Class,2016,18000,Semi-Auto,24857,Diesel,2.1
 C Class,2019,25495,Semi-Auto,12382,Petrol,1.5
 C Class,2018,26395,Semi-Auto,8793,Diesel,2.0
 C Class,2019,38995,Automatic,500,Petrol,3.0
 C Class,2019,34995,Automatic,5000,Petrol,2.0
 C Class,2019,61995,Automatic,100,Petrol,4.0
 C Class,2018,30995,Semi-Auto,5514,Petrol,2.0
 C Class,2016,21895,Semi-Auto,20651,Diesel,2.1
 C Class,2019,61495,Automatic,1499,Petrol,4.0
 C Class,2019,63495,Automatic,500,Petrol,4.0
 C Class,2019,30995,Semi-Auto,5999,Diesel,2.0
 C Class,2019,44160,Automatic,1414,Diesel,2.0
 C Class,2017,23332,Semi-Auto,13944,Diesel,2.1
 C Class,2017,19895,Semi-Auto,8142,Diesel,2.1
 C Class,2015,16946,Automatic,29517,Petrol,2.0
 C Class,2013,11552,Automatic,43500,Petrol,1.6
 C Class,2017,29302,Semi-Auto,23988,Petrol,3.0
 C Class,2017,24202,Automatic,20698,Diesel,2.1
 C Class,2019,26925,Semi-Auto,9938,Petrol,1.5
 C Class,2016,18232,Semi-Auto,33085,Hybrid,2.0
 C Class,2013,8795,Manual,75067,Diesel,2.1
 C Class,2014,15999,Semi-Auto,31273,Petrol,2.0
 C Class,2016,18150,Semi-Auto,41356,Diesel,2.1
 C Class,2016,18150,Semi-Auto,41356,Diesel,2.1
 C Class,2015,13750,Semi-Auto,61985,Diesel,2.1
 C Class,2019,27990,Automatic,5225,Petrol,1.5
 C Class,2017,17490,Automatic,37484,Diesel,2.1
 C Class,2019,29890,Semi-Auto,5960,Diesel,2.0
 C Class,2019,28795,Semi-Auto,11054,Diesel,2.0
 C Class,2019,24595,Semi-Auto,15274,Diesel,2.0
 C Class,2018,26295,Semi-Auto,10069,Diesel,2.0
 C Class,2019,25338,Semi-Auto,12566,Diesel,1.6
 C Class,2020,41995,Semi-Auto,100,Hybrid,2.0
 C Class,2019,30840,Semi-Auto,6200,Diesel,2.0
 C Class,2019,27295,Semi-Auto,4200,Diesel,1.6
 C Class,2016,22995,Semi-Auto,30012,Diesel,2.1
 C Class,2016,18750,Semi-Auto,22557,Diesel,2.1
 C Class,2016,23950,Automatic,25925,Diesel,2.1
 C Class,2017,36895,Semi-Auto,20699,Petrol,4.0
 C Class,2019,34890,Semi-Auto,1139,Hybrid,2.0
 C Class,2019,31980,Semi-Auto,5133,Petrol,1.5
 C Class,2019,29890,Semi-Auto,1587,Diesel,1.6
 C Class,2019,31890,Semi-Auto,89,Diesel,1.6
 C Class,2019,66890,Semi-Auto,1200,Petrol,4.0
 C Class,2019,37995,Semi-Auto,1800,Diesel,2.0
 C Class,2016,24890,Semi-Auto,25002,Diesel,2.1
 C Class,2016,17979,Semi-Auto,31574,Diesel,2.1
 C Class,2019,27889,Automatic,6250,Petrol,2.0
 C Class,2019,26981,Automatic,7931,Diesel,2.0
 C Class,2019,22980,Manual,7410,Diesel,1.6
 C Class,2019,29990,Automatic,6542,Diesel,2.0
 C Class,2017,26949,Automatic,28058,Petrol,2.0
 C Class,2018,24750,Automatic,22000,Diesel,2.1
 C Class,2017,21490,Semi-Auto,54000,Diesel,2.1
 C Class,2016,36981,Semi-Auto,20500,Petrol,4.0
 C Class,2019,34989,Automatic,4131,Diesel,2.0
 C Class,2017,18981,Semi-Auto,25688,Diesel,2.1
 C Class,2017,23990,Semi-Auto,29000,Petrol,2.0
 C Class,2019,25995,Automatic,4235,Diesel,1.6
 C Class,2018,26595,Semi-Auto,10040,Diesel,2.0
 C Class,2019,33995,Automatic,4788,Petrol,2.0
 C Class,2019,26795,Semi-Auto,7140,Diesel,2.0
 C Class,2019,27195,Automatic,4114,Diesel,2.0
 C Class,2019,27995,Automatic,5783,Diesel,2.0
 C Class,2019,32995,Automatic,6638,Petrol,2.0
 C Class,2019,27889,Semi-Auto,10111,Diesel,2.0
 C Class,2019,31890,Automatic,3150,Petrol,2.0
 C Class,2019,23490,Automatic,16926,Petrol,1.5
 C Class,2018,21189,Automatic,10264,Diesel,2.1
 C Class,2019,31980,Automatic,1873,Diesel,2.0
 C Class,2019,32499,Automatic,1950,Petrol,2.0
 C Class,2019,30889,Automatic,8500,Diesel,2.0
 C Class,2019,33000,Automatic,2850,Petrol,2.0
 C Class,2019,28980,Automatic,2950,Petrol,2.0
 C Class,2019,30890,Automatic,5250,Diesel,2.0
 C Class,2018,20889,Semi-Auto,8493,Petrol,1.5
 C Class,2018,43750,Semi-Auto,11938,Petrol,4.0
 C Class,2017,22489,Automatic,33412,Petrol,2.0
 C Class,2019,37950,Automatic,1820,Diesel,2.0
 C Class,2019,59950,Automatic,152,Petrol,4.0
 C Class,2019,46950,Automatic,1436,Petrol,3.0
 C Class,2019,31950,Automatic,3000,Petrol,1.5
 C Class,2016,23950,Automatic,25925,Diesel,2.1
 C Class,2016,20895,Semi-Auto,35999,Diesel,2.1
 C Class,2016,31495,Automatic,28968,Petrol,3.0
 C Class,2019,42995,Semi-Auto,101,Petrol,3.0
 C Class,2014,13295,Semi-Auto,38644,Petrol,1.6
 C Class,2019,27495,Semi-Auto,20400,Diesel,2.0
 C Class,2019,28995,Semi-Auto,100,Diesel,2.0
 C Class,2016,35995,Automatic,31719,Petrol,4.0
 C Class,2019,30995,Automatic,4829,Petrol,2.0
 C Class,2019,30995,Automatic,5862,Petrol,2.0
 C Class,2019,29995,Automatic,2343,Diesel,2.0
 C Class,2019,31995,Automatic,2568,Petrol,2.0
 C Class,2019,31995,Automatic,1687,Petrol,2.0
 C Class,2019,29995,Automatic,3457,Diesel,2.0
 C Class,2019,30890,Automatic,7265,Diesel,2.0
 C Class,2019,29990,Automatic,4850,Diesel,2.0
 C Class,2019,35000,Automatic,1250,Petrol,2.0
 C Class,2019,32499,Semi-Auto,1300,Petrol,1.5
 C Class,2018,45895,Semi-Auto,41083,Petrol,4.0
 C Class,2019,23995,Automatic,6099,Petrol,1.5
 C Class,2017,17099,Semi-Auto,15465,Diesel,2.1
 C Class,2018,29099,Semi-Auto,4898,Diesel,2.0
 C Class,2019,23589,Semi-Auto,13142,Diesel,2.0
 C Class,2019,23389,Semi-Auto,14339,Diesel,2.0
 C Class,2019,25899,Semi-Auto,3780,Petrol,2.0
 C Class,2019,23489,Semi-Auto,14100,Diesel,2.0
 C Class,2017,35149,Semi-Auto,9422,Petrol,3.0
 C Class,2016,40999,Semi-Auto,19500,Petrol,4.0
 C Class,2015,15849,Semi-Auto,28500,Diesel,2.1
 C Class,2019,35049,Semi-Auto,1000,Petrol,1.5
 C Class,2019,24950,Automatic,6224,Petrol,1.5
 C Class,2017,20889,Automatic,25599,Diesel,2.1
 C Class,2019,23949,Automatic,12076,Petrol,1.5
 C Class,2019,29949,Automatic,2323,Petrol,2.0
 C Class,2014,13950,Semi-Auto,39204,Diesel,2.1
 C Class,2019,39950,Semi-Auto,6641,Petrol,3.0
 C Class,2019,28950,Automatic,2950,Diesel,2.0
 C Class,2019,28950,Semi-Auto,10021,Diesel,2.0
 C Class,2019,25950,Automatic,1090,Petrol,1.5
 C Class,2019,32499,Automatic,3250,Petrol,2.0
 C Class,2019,32499,Automatic,1800,Petrol,2.0
 C Class,2019,42490,Semi-Auto,8806,Petrol,3.0
 C Class,2019,31890,Automatic,2850,Diesel,2.0
 C Class,2019,29889,Automatic,980,Diesel,2.0
 C Class,2019,26499,Manual,890,Diesel,1.6
 C Class,2019,27890,Automatic,4985,Diesel,1.6
 C Class,2019,30989,Semi-Auto,1000,Diesel,1.6
 C Class,2019,35099,Semi-Auto,2512,Petrol,1.5
 C Class,2019,33699,Semi-Auto,6225,Diesel,2.0
 C Class,2019,31599,Semi-Auto,5800,Petrol,1.5
 C Class,2019,30599,Semi-Auto,2259,Diesel,1.6
 C Class,2019,31299,Semi-Auto,4831,Diesel,2.0
 C Class,2016,19099,Semi-Auto,5690,Diesel,2.1
 C Class,2019,24199,Semi-Auto,9361,Petrol,1.5
 C Class,2017,15250,Semi-Auto,45431,Diesel,2.1
 C Class,2019,26949,Automatic,608,Petrol,2.0
 C Class,2019,26949,Automatic,4971,Petrol,2.0
 C Class,2019,28749,Automatic,5099,Diesel,2.1
 C Class,2019,27950,Automatic,1498,Petrol,1.5
 C Class,2019,31950,Automatic,2323,Diesel,2.0
 C Class,2019,24599,Semi-Auto,9888,Petrol,1.5
 C Class,2017,17599,Semi-Auto,21516,Diesel,2.1
 C Class,2019,25699,Semi-Auto,6184,Petrol,1.5
 C Class,2019,30399,Semi-Auto,9829,Diesel,2.0
 C Class,2016,15199,Semi-Auto,39721,Diesel,2.1
 C Class,2016,20299,Semi-Auto,35207,Diesel,2.1
 C Class,2017,22999,Semi-Auto,26935,Diesel,2.1
 C Class,2019,31299,Semi-Auto,1000,Diesel,2.0
 C Class,2019,36539,Semi-Auto,1000,Diesel,2.0
 C Class,2015,16699,Semi-Auto,48000,Diesel,2.1
 C Class,2017,24499,Semi-Auto,19169,Diesel,2.1
 C Class,2019,33799,Semi-Auto,5669,Diesel,2.0
 C Class,2016,21099,Semi-Auto,9272,Diesel,2.1
 C Class,2016,16499,Semi-Auto,35459,Diesel,2.1
 C Class,2019,32495,Automatic,7499,Petrol,1.5
 C Class,2019,34995,Automatic,5999,Diesel,2.0
 C Class,2020,54995,Semi-Auto,1499,Petrol,3.0
 C Class,2017,18495,Semi-Auto,29979,Petrol,2.0
 C Class,2017,18795,Semi-Auto,37756,Diesel,2.1
 C Class,2019,23495,Automatic,12449,Petrol,1.5
 C Class,2019,33995,Semi-Auto,18,Petrol,2.0
 C Class,2019,30995,Semi-Auto,16,Petrol,2.0
 C Class,2018,26595,Automatic,9055,Diesel,2.0
 C Class,2019,30950,Automatic,1218,Diesel,2.0
 C Class,2019,41750,Semi-Auto,10004,Petrol,4.0
 C Class,2019,26949,Automatic,6296,Diesel,1.6
 C Class,2019,28950,Automatic,4320,Petrol,2.0
 C Class,2019,40890,Semi-Auto,5367,Petrol,3.0
 C Class,2016,18950,Automatic,32720,Diesel,2.1
 C Class,2019,20599,Semi-Auto,12091,Petrol,1.5
 C Class,2019,25799,Semi-Auto,13571,Diesel,2.0
 C Class,2019,28749,Semi-Auto,13741,Diesel,2.0
 C Class,2019,30949,Semi-Auto,2983,Diesel,2.0
 C Class,2019,20699,Semi-Auto,13628,Diesel,2.0
 C Class,2019,29799,Semi-Auto,9959,Diesel,2.0
 C Class,2019,29995,Semi-Auto,9,Diesel,2.0
 C Class,2019,33789,Semi-Auto,1000,Diesel,2.0
 C Class,2016,19599,Semi-Auto,68770,Hybrid,2.1
 C Class,2017,34849,Semi-Auto,5376,Petrol,3.0
 C Class,2017,15699,Manual,15252,Petrol,2.0
 C Class,2019,29649,Semi-Auto,9809,Diesel,2.0
 C Class,2017,21449,Semi-Auto,35782,Diesel,2.1
 C Class,2015,16999,Semi-Auto,32119,Diesel,2.1
 C Class,2019,24039,Manual,1066,Petrol,1.6
 C Class,2016,17799,Semi-Auto,47309,Diesel,2.1
 C Class,2017,20099,Semi-Auto,28408,Diesel,2.1
 C Class,2018,28389,Semi-Auto,5454,Diesel,2.0
 C Class,2018,22849,Semi-Auto,8641,Petrol,1.5
 C Class,2019,20249,Semi-Auto,14426,Petrol,1.5
 C Class,2019,25749,Semi-Auto,13807,Diesel,2.0
 C Class,2019,24049,Semi-Auto,12880,Diesel,2.0
 C Class,2019,25799,Semi-Auto,7144,Petrol,1.5
 C Class,2019,25299,Semi-Auto,10061,Petrol,1.5
 C Class,2019,19849,Semi-Auto,14009,Petrol,1.5
 C Class,2019,19849,Semi-Auto,13938,Petrol,1.5
 C Class,2019,25949,Semi-Auto,10272,Petrol,1.5
 C Class,2019,26449,Semi-Auto,7382,Petrol,1.5
 C Class,2016,20199,Semi-Auto,34400,Diesel,2.1
 C Class,2017,23999,Semi-Auto,21212,Diesel,2.1
 C Class,2019,31199,Semi-Auto,2000,Petrol,1.5
 C Class,2019,24249,Semi-Auto,15764,Petrol,1.5
 C Class,2019,23199,Manual,2000,Diesel,1.6
 C Class,2019,25499,Semi-Auto,16121,Diesel,2.0
 C Class,2019,20999,Semi-Auto,12394,Diesel,2.0
 C Class,2018,18449,Semi-Auto,6501,Diesel,1.6
 C Class,2019,29749,Semi-Auto,8559,Diesel,2.0
 C Class,2019,28799,Semi-Auto,2000,Diesel,2.0
 C Class,2017,27699,Semi-Auto,33475,Petrol,3.0
 C Class,2017,22399,Semi-Auto,19906,Petrol,2.0
 C Class,2019,34499,Semi-Auto,3822,Petrol,2.0
 C Class,2019,30249,Semi-Auto,10525,Diesel,2.0
 C Class,2019,21449,Semi-Auto,20480,Petrol,1.5
 C Class,2019,19899,Semi-Auto,13516,Petrol,1.5
 C Class,2019,19599,Semi-Auto,15669,Petrol,1.5
 C Class,2019,25749,Semi-Auto,13894,Diesel,2.0
 C Class,2019,26299,Semi-Auto,8214,Petrol,1.5
 C Class,2015,14899,Semi-Auto,46000,Diesel,2.1
 C Class,2019,29699,Semi-Auto,5766,Diesel,2.0
 C Class,2019,25599,Semi-Auto,15391,Diesel,2.0
 C Class,2018,23899,Semi-Auto,11896,Petrol,1.5
 C Class,2019,26499,Semi-Auto,11700,Petrol,1.5
 C Class,2019,24399,Semi-Auto,15028,Petrol,1.5
 C Class,2019,28299,Semi-Auto,5005,Diesel,2.0
 C Class,2019,20299,Semi-Auto,14496,Petrol,1.5
 C Class,2019,29999,Semi-Auto,5979,Petrol,2.0
 C Class,2019,20849,Semi-Auto,10776,Diesel,2.0
 C Class,2019,29649,Semi-Auto,2874,Diesel,2.0
 C Class,2019,20999,Semi-Auto,13731,Diesel,2.0
 C Class,2019,25699,Semi-Auto,14936,Diesel,2.0
 C Class,2019,25699,Semi-Auto,15067,Diesel,2.0
